14411,,,,,,
14004,,,,,,
14005,,,,,,
14802,,,,,,
14803,,,,,,
14706,,,,,,
14804,,,,,,
14806,,,,,,
14709,,,,,,
14006,,,,,,
14008,,,,,,
14009,,,,,,
14710,,,,,,
14010,,,,,,
14011,,,,,,
14012,,,,,,
14013,,,,,,
14020,,,,,,
14021,,,,,,
14711,,,,,,
14813,,,,,,
14712,,,,,,
14416,,,,,,
14714,,,,,,
14024,,,,,,
14715,,,,,,
14025,,,,,,
14026,,,,,,
14027,,,,,,
14716,,,,,,
14201,,,,,,
14202,,,,,,
14203,,,,,,
14205,,,,,,
14207,,,,,,
14209,,,,,,
14214,,,,,,
14215,,,,,,
14216,,,,,,
14217,,,,,,
14218,,,,,,
14219,,,,,,
14220,,,,,,
14221,,,,,,
14222,,,,,,
14223,,,,,,
14224,,,,,,
14225,,,,,,
14226,,,,,,
14227,,,,,,
14260,,,,,,
14261,,,,,,
14263,,,,,,
14267,,,,,,
14270,,,,,,
14273,,,,,,
14028,,,,,,
14422,,,,,,
14822,,,,,,
14717,,,,,,
14718,,,,,,
14427,,,,,,
14719,,,,,,
14720,,,,,,
14721,,,,,,
14030,,,,,,
14722,,,,,,
14723,,,,,,
14031,,,,,,
14032,,,,,,
14724,,,,,,
14033,,,,,,
14035,,,,,,
14726,,,,,,
14036,,,,,,
14037,,,,,,
14038,,,,,,
14727,,,,,,
14039,,,,,,
14040,,,,,,
14041,,,,,,
14042,,,,,,
14043,,,,,,
14047,,,,,,
14728,,,,,,
14048,,,,,,
14051,,,,,,
14052,,,,,,
14054,,,,,,
14055,,,,,,
14729,,,,,,
14730,,,,,,
14057,,,,,,
14058,,,,,,
14731,,,,,,
14452,,,,,,
14060,,,,,,
14061,,,,,,
14735,,,,,,
14736,,,,,,
14062,,,,,,
14737,,,,,,
14063,,,,,,
14065,,,,,,
14738,,,,,,
14739,,,,,,
14066,,,,,,
14067,,,,,,
14740,,,,,,
14069,,,,,,
14070,,,,,,
14072,,,,,,
14741,,,,,,
14742,,,,,,
14075,,,,,,
14744,,,,,,
14745,,,,,,
14081,,,,,,
14701,,,,,,
14702,,,,,,
14082,,,,,,
14083,,,,,,
14476,,,,,,
14747,,,,,,
14477,,,,,,
14748,,,,,,
14479,,,,,,
14085,,,,,,
14750,,,,,,
14091,,,,,,
14482,,,,,,
14092,,,,,,
14752,,,,,,
14753,,,,,,
14486,,,,,,
14754,,,,,,
14755,,,,,,
14094,,,,,,
14095,,,,,,
14098,,,,,,
14101,,,,,,
14756,,,,,,
14102,,,,,,
14103,,,,,,
14105,,,,,,
14107,,,,,,
14301,,,,,,
14302,,,,,,
14304,,,,,,
14305,,,,,,
14109,,,,,,
14110,,,,,,
14112,,,,,,
14113,,,,,,
14120,,,,,,
14125,,,,,,
14126,,,,,,
14760,,,,,,
14127,,,,,,
14766,,,,,,
14767,,,,,,
14525,,,,,,
14530,,,,,,
14129,,,,,,
14130,,,,,,
14536,,,,,,
14769,,,,,,
14770,,,,,,
14131,,,,,,
14774,,,,,,
14775,,,,,,
14777,,,,,,
14778,,,,,,
14779,,,,,,
14132,,,,,,
14133,,,,,,
14134,,,,,,
14880,,,,,,
14135,,,,,,
14781,,,,,,
14136,,,,,,
14549,,,,,,
14550,,,,,,
14782,,,,,,
14557,,,,,,
14138,,,,,,
14139,,,,,,
14140,,,,,,
14141,,,,,,
14143,,,,,,
14783,,,,,,
14144,,,,,,
14784,,,,,,
14785,,,,,,
14145,,,,,,
14884,,,,,,
14150,,,,,,
14151,,,,,,
14166,,,,,,
14167,,,,,,
14168,,,,,,
14169,,,,,,
14569,,,,,,
14571,,,,,,
14895,,,,,,
14786,,,,,,
14170,,,,,,
14171,,,,,,
14787,,,,,,
14788,,,,,,
14897,,,,,,
14172,,,,,,
14591,,,,,,
14173,,,,,,
14174,,,,,,
